,CustomerID,InvoiceNo,Basket Price
1350,12683,580706,85.0
1356,12684,552631,489.1
1357,12684,553357,30.0
1358,12684,554840,398.0
1359,12684,557734,462.38
1360,12684,570020,247.76
1361,12684,576399,476.99
1362,12684,580144,179.39999999999998
1363,12685,565801,549.24
1364,12685,565930,1057.18
1365,12685,568176,222.60000000000002
1366,12685,570879,331.72
1367,12685,571923,289.22
1368,12685,575884,413.12
1369,12686,536852,89.14
1370,12688,563613,4873.8099999999995
1371,12689,562275,511.03
1372,12689,576087,736.5799999999999
1373,12690,553566,389.01
1374,12691,539435,180.0
1375,12691,541981,190.2
1376,12691,542132,36.0
1377,12691,560272,150.1
1378,12691,570823,303.1
1379,12691,575916,176.39999999999998
1380,12693,541962,162.05
1381,12693,547071,224.85
1382,12693,552871,228.87
1383,12693,562435,215.19
1386,12694,556258,439.5
1387,12694,569122,430.17
1388,12695,553143,89.25
1389,12695,564314,244.65
1390,12695,569531,163.1
1391,12695,580285,85.1
1392,12697,557939,390.5
1393,12697,561890,333.51
1394,12697,575736,215.01
1397,12700,552315,1056.43
1398,12700,559134,1056.62
1399,12700,569568,1476.19
1400,12700,580160,1278.75
1403,12701,549680,337.08
1404,12701,567578,460.63
1405,12702,577406,219.0
1406,12703,569001,274.7
1408,12704,557803,329.56
1409,12704,562274,360.81
1410,12704,564558,410.55
1411,12704,567938,245.55
1412,12704,574442,481.28
1413,12704,577067,124.72
1414,12704,577069,69.61
1415,12704,580281,198.76
1418,12705,539446,858.0
1419,12705,549316,1284.9
1420,12705,554104,984.85
1421,12705,558881,992.87
1422,12705,568056,835.5699999999999
1423,12705,573289,968.45
1424,12705,578024,639.2
1425,12705,578425,72.0
1426,12705,578509,183.5
1432,12707,544470,603.42
1433,12708,537250,196.44
1434,12708,541122,284.62
1435,12708,545709,268.40999999999997
1436,12708,550946,189.4
1437,12708,554137,349.55
1438,12708,556509,254.63
1439,12708,564749,401.73
1440,12708,568674,357.77
1441,12708,574869,280.77
1442,12708,575498,33.0
1449,12709,537673,516.4000000000001
1450,12709,539401,743.79
1451,12709,542106,1050.57
1452,12709,545295,754.85
1453,12709,548320,398.5
1454,12709,550002,68.0
1455,12709,552211,246.07999999999998
1456,12709,555282,1180.51
1457,12709,560038,860.63
1458,12709,561468,432.35
1459,12709,565440,739.98
1460,12709,568987,815.48
1461,12709,570792,529.37
1462,12709,573136,268.68
1463,12709,578626,879.1
1475,12710,554106,700.51
1476,12710,558717,71.4
1477,12710,565416,358.66
1479,12712,536983,175.53
1480,12712,537995,295.1
1481,12712,540900,250.65
1482,12712,542782,242.25
1483,12712,545706,174.45
1484,12712,546759,300.7
1485,12712,552656,565.25
1486,12712,554324,146.8
1487,12712,556443,627.4
1488,12712,560202,776.0500000000001
1489,12712,564367,242.15000000000003
1490,12712,572241,250.40000000000003
1491,12712,575732,207.65
1496,12713,581578,848.55
1497,12714,544355,968.3
1498,12714,553411,793.62
1499,12714,556529,513.26
1500,12714,564372,1114.52
1501,12714,579792,1319.16
1502,12715,564539,343.36
1503,12716,561795,677.9
1504,12716,580736,375.59000000000003
1505,12717,549325,609.74
1506,12717,559680,371.24
1508,12718,568988,238.25
1509,12719,569686,246.75
1510,12719,580509,361.35
1512,12720,537212,473.39
1513,12720,539408,165.74
1514,12720,542626,279.3
1515,12720,543492,168.9
1516,12720,547379,498.32
1517,12720,549614,293.24
1518,12720,551728,127.65
1519,12720,551729,20.8
1520,12720,554794,215.51999999999998
1521,12720,555093,74.96
1522,12720,557850,276.93
1523,12720,559797,267.04
1524,12720,559798,100.32
1525,12720,562137,221.04
1526,12720,562568,107.4
1527,12720,565759,344.09000000000003
1528,12720,565760,16.5
1529,12720,567512,138.48
1530,12720,569562,485.78
1531,12720,571565,133.35
1532,12720,573424,76.96000000000001
1533,12720,576657,409.02
1534,12720,578547,324.74
1535,12720,578550,111.34
1536,12720,581000,382.47
1541,12721,539551,286.6
1542,12721,543484,455.02
1543,12721,549274,366.2
1544,12721,556259,591.09
1545,12721,567618,342.90000000000003
1546,12721,575049,614.3199999999999
1548,12722,559782,256.27
1549,12722,563202,46.65
1550,12722,563502,580.08
1551,12722,566918,67.98
1554,12723,569699,265.51
1555,12723,569701,33.9
1556,12723,578277,329.12
1557,12723,578287,19.259999999999998
1558,12723,580756,77.28
1559,12724,540835,154.9
1560,12724,557295,125.46000000000001
1561,12724,567300,542.8100000000001
1562,12724,580534,208.24
1563,12725,537022,427.8
1564,12726,539407,170.28
1565,12726,542433,401.58000000000004
1566,12726,547087,316.02
1567,12726,552464,223.4
1568,12726,555941,356.03999999999996
1569,12726,566736,357.32
1570,12726,575880,784.46
1571,12727,541857,514.5
1572,12727,544115,901.66
1573,12727,545515,519.76
1574,12727,545517,38.4
1575,12727,555569,793.08
1576,12727,565587,537.3
1577,12727,579345,643.0
1580,12728,540824,252.54
1581,12728,545180,200.72
1582,12728,547863,164.05
1583,12728,568953,219.01999999999998
1584,12729,563662,453.01
1585,12731,538196,1053.9
1586,12731,542629,3174.4300000000003
1587,12731,548409,1937.06
1588,12731,548410,413.4
1589,12731,548606,177.0
1590,12731,552851,1381.3
1591,12731,557247,1359.58
1592,12731,560398,1734.58
1593,12731,566816,2377.9
1594,12731,569097,1176.0
1595,12731,571864,2503.74
1596,12731,576672,1497.52
1599,12732,556526,236.26000000000002
1600,12733,550644,383.95
1601,12734,539829,110.39999999999999
1602,12735,540351,319.77
1603,12735,542535,459.8
1604,12736,540688,234.0
1605,12738,536840,155.35
1606,12739,565218,975.54
1607,12739,567824,37.5
1608,12740,570030,427.6
1609,12743,561658,344.8
1610,12743,561661,195.33
1611,12744,542102,2053.07
1612,12744,548813,4037.77
1614,12744,548968,2118.74
1615,12744,560360,3949.32
1616,12744,571239,999.26
1617,12744,571751,6068.0599999999995
1621,12747,537215,358.55999999999995
1622,12747,538537,347.71
1623,12747,541677,303.03999999999996
1624,12747,545321,310.78
1625,12747,551992,442.96
1626,12747,554549,328.34999999999997
1627,12747,558265,376.3
1628,12747,563949,301.70000000000005
1629,12747,569397,675.38
1630,12747,577104,312.73
1631,12747,581163,438.5
1632,12748,536521,4.95
1633,12748,536641,4.25
1634,12748,537136,260.96000000000004
1635,12748,537140,57.62
1636,12748,537142,41.45
1637,12748,537155,73.72
1638,12748,537213,8.65
1639,12748,537225,491.38
1640,12748,537354,133.07
1641,12748,537429,82.12
1642,12748,537624,295.11
1643,12748,537800,69.78999999999999
1644,12748,537804,130.64
1645,12748,537871,167.09
1646,12748,538000,59.400000000000006
1647,12748,538049,18.4
1648,12748,538050,15.9
1649,12748,538205,327.65999999999997
1650,12748,538207,270.22
1651,12748,538209,185.06
1652,12748,538280,612.1
1653,12748,538283,10.29
1654,12748,538288,1.9
1655,12748,538667,1.9
1656,12748,538669,0.95
1657,12748,538836,234.85999999999999
1658,12748,539085,164.64
1659,12748,539181,131.96
1660,12748,539216,16.15
1661,12748,539334,25.95
1662,12748,539455,121.02
1663,12748,539754,69.29
1664,12748,539921,20.3
1665,12748,539953,12.35
1666,12748,539987,6.95
1667,12748,540251,12.75
1668,12748,540257,238.55
1669,12748,541248,6.869999999999999
1670,12748,541432,158.95
1671,12748,544315,23.95
1672,12748,544686,7.8
1673,12748,544819,69.59
1674,12748,545062,263.25
1675,12748,545159,13.05
1676,12748,545979,111.0
1677,12748,546366,106.11
1678,12748,546380,13.0
1679,12748,546381,19.740000000000002
1680,12748,546412,70.28999999999999
1682,12748,547227,147.6
1683,12748,547669,163.46
1684,12748,547809,171.1
1685,12748,547816,25.25
1686,12748,547818,76.2
1687,12748,547819,94.19
1688,12748,548656,16.7
1689,12748,548657,8.8
1690,12748,549523,32.65
1691,12748,550320,590.47
1692,12748,551419,400.0
1693,12748,551424,16.95
1694,12748,551530,2.1
1695,12748,552036,211.15
1697,12748,552242,62.67999999999999
1698,12748,552243,84.07
1699,12748,552244,29.89
1700,12748,552245,108.87
1701,12748,552246,19.720000000000002
1702,12748,552247,21.39
1703,12748,552248,7.15
1704,12748,552249,35.97
1705,12748,552250,3.3
1706,12748,552251,19.19
1707,12748,552304,183.29999999999998
1708,12748,552307,93.3
1709,12748,552693,21.599999999999998
1710,12748,552829,465.85999999999996
1711,12748,552861,27.310000000000002
1712,12748,552959,474.6
1713,12748,553015,54.95
1714,12748,553016,7.5
1715,12748,554924,8.850000000000001
1716,12748,554947,100.48
1717,12748,555091,165.86
1718,12748,555620,13.0
1719,12748,555854,157.31
1720,12748,555875,7.25
1721,12748,556067,245.05
1722,12748,556068,5.76
1723,12748,556456,3.75
1724,12748,556910,837.7
1725,12748,556922,14.25
1726,12748,557250,67.78999999999999
1727,12748,557524,38.08
1728,12748,557635,194.89000000000001
1729,12748,557783,4.94
1730,12748,557800,7.95
1731,12748,557953,35.01
1732,12748,558330,289.24
1733,12748,558527,1.65
1734,12748,558702,151.62
1735,12748,558705,37.78
1736,12748,558707,96.61
1737,12748,558708,10.76
1738,12748,558770,115.55
1739,12748,559508,103.97
1740,12748,559688,5.8
1741,12748,560089,82.53
1742,12748,560412,207.94
1743,12748,560863,104.28
1744,12748,561629,1.6800000000000002
1745,12748,561802,161.68
1746,12748,561895,1.25
1747,12748,562199,174.0
1748,12748,562426,29.700000000000003
1749,12748,562552,9.899999999999999
1750,12748,562590,39.599999999999994
1751,12748,562591,6.959999999999999
1752,12748,563576,137.7
1753,12748,564336,101.66
1754,12748,564534,106.03
1755,12748,564540,38.41
1756,12748,564555,51.300000000000004
1757,12748,564556,64.79
1758,12748,564815,74.1
1759,12748,565251,11.309999999999999
1760,12748,565399,3.12
1761,12748,565782,303.92
1762,12748,565860,9.36
1763,12748,566190,206.45
1764,12748,566281,1948.35
1765,12748,566861,59.8
1766,12748,567157,663.6
1767,12748,568374,31.6
1769,12748,568703,1310.22
1770,12748,569100,381.87
1771,12748,569123,1132.55
1772,12748,569635,287.94
1773,12748,569837,15.03
1774,12748,569865,54.6
1775,12748,569906,1.9
1776,12748,570119,5.9
1777,12748,570214,182.19
1778,12748,570445,12.12
1779,12748,571779,299.8
1781,12748,572308,54.51
1782,12748,572310,20.08
1783,12748,572663,60.44
1784,12748,572833,30.82
1785,12748,572834,38.22
1786,12748,572881,907.0
1787,12748,572889,178.75
1788,12748,573890,27.8
1789,12748,574025,261.89
1790,12748,574470,71.7
1791,12748,574531,37.29
1792,12748,574738,249.64000000000001
1793,12748,574840,243.99
1794,12748,574866,249.77
1795,12748,575117,222.47
1796,12748,575652,469.65
1797,12748,575694,165.05
1798,12748,575837,345.56
1799,12748,575894,220.7
1800,12748,576389,850.5
1802,12748,576857,218.77
1803,12748,576864,200.78
1804,12748,576865,103.69
1805,12748,576889,292.67
1806,12748,577057,496.48
1807,12748,577177,4.16
1808,12748,578021,30.349999999999998
1809,12748,578147,192.44
1810,12748,578153,186.14
1811,12748,578155,164.77
1812,12748,578211,316.78
1813,12748,578264,123.64
1814,12748,578266,141.68
1815,12748,578267,12.75
1816,12748,578268,5.45
1817,12748,578278,471.25
1818,12748,578285,81.06
1819,12748,578288,49.0
1820,12748,578308,34.29
1821,12748,578400,168.13
1822,12748,578461,193.75
1823,12748,578630,170.52
1824,12748,578757,395.21
1825,12748,578783,364.13
1826,12748,578814,255.92
1827,12748,579188,466.71999999999997
1828,12748,579430,190.78
1829,12748,579453,108.74
1830,12748,579517,34.120000000000005
1831,12748,579518,60.82
1832,12748,579520,159.03
1833,12748,580048,134.43
1834,12748,580149,5.45
1835,12748,580460,52.09
1836,12748,580468,106.05
1837,12748,580611,322.36
1838,12748,581449,126.07
1839,12748,581473,96.89
1840,12748,581474,61.55
1841,12748,581580,94.11
1856,12749,552694,782.1
1857,12749,561926,1725.7
1858,12749,561928,24.75
1859,12749,577009,572.59
1860,12749,580750,763.0600000000001
1864,12750,562130,275.88
1865,12752,567306,4366.78
1866,12753,538397,3481.36
1867,12753,543518,5691.849999999999
1868,12753,545448,15.299999999999999
1869,12753,548993,3513.91
1870,12753,561388,3630.81
1871,12753,576923,4691.55
1877,12754,543179,45.57
1878,12754,545845,16.05
1879,12754,550344,2949.12
1882,12755,537899,2203.2
1883,12755,545645,17.549999999999997
1886,12756,566623,112.07999999999998
1887,12757,553017,602.83
1889,12757,554155,1241.98
1892,12757,555862,243.2
1893,12757,560694,820.65
1894,12757,569866,1556.42
1895,12757,569870,151.9
1896,12757,571901,149.75
1897,12757,575743,305.3
1898,12757,576257,49.5
1899,12757,578463,340.7
1906,12758,545937,1570.19
1907,12758,563241,1221.4
1908,12759,546027,444.8
1909,12759,557525,637.72
1910,12759,571697,448.92
1911,12762,576269,461.59
1912,12762,580153,1436.93
1913,12763,537218,320.08
1914,12763,561063,174.0
1915,12764,542276,1693.88
1916,12766,537818,1149.29
1917,12766,540546,686.48
1918,12766,544495,973.6500000000001
1919,12766,549953,1206.29
1920,12766,559907,936.48
1921,12766,570964,1319.01
1922,12766,580734,718.4300000000001
1923,12769,550201,1143.6
1924,12770,553045,1351.45
1925,12772,570499,892.47
1926,12775,542894,179.65
1927,12775,547365,235.71
1928,12775,554038,294.72
1929,12775,555407,419.8
1930,12775,578082,221.36
1932,12778,542720,134.48
1933,12778,546433,117.92999999999999
1934,12778,547825,155.65
1935,12778,556235,84.0
1936,12778,570191,171.93
1937,12778,577474,140.24
1939,12779,536971,248.16
1940,12779,541267,613.22
1941,12779,543214,337.2
1942,12779,546642,303.39
1943,12779,548909,705.8399999999999
1944,12779,554651,673.3
1945,12779,555422,25.0
1946,12779,573999,962.59
1951,12781,545072,491.75
1952,12781,570026,237.48
1956,12782,539353,405.9
1957,12782,542147,683.9300000000001
1958,12782,548470,415.52000000000004
1959,12782,559862,515.72
1960,12782,580545,252.25
1962,12783,568208,339.02
1963,12783,571188,642.01
1966,12783,574844,222.26000000000002
1967,12783,581182,400.58
1970,12784,578488,476.82
1971,12784,579790,56.0
1972,12785,538311,306.1
1974,12787,555003,158.1
1975,12787,566173,186.56
1976,12787,579528,119.0
1977,12789,569665,91.85
1978,12790,555106,324.92
1979,12791,536403,192.60000000000002
1980,12792,547897,400.53999999999996
1981,12793,536990,131.8
1982,12793,540519,413.68
1983,12794,565295,317.0
1984,12794,571477,543.41
1985,12795,577618,430.48
1986,12797,537915,194.18
1989,12798,557670,1607.04
1990,12798,572869,1718.4
1991,12798,579498,3651.6
1992,12802,555589,412.58
1994,12808,537246,129.4
1995,12808,556024,151.95000000000002
1996,12808,574099,202.3
1997,12809,556829,484.36
1999,12811,545191,240.25
2000,12811,547444,247.60000000000002
2001,12811,547566,27.0
2002,12812,572763,229.64000000000001
2003,12814,564819,125.92
2004,12815,554654,615.36
2005,12815,560119,448.1
2006,12816,557027,318.65000000000003
2007,12816,565583,253.55
2008,12817,545570,166.04
2009,12818,547493,1520.38
2011,12820,541283,170.46
2012,12820,568236,217.77
2013,12820,572873,343.76
2014,12820,580973,210.35000000000002
2015,12821,552479,92.72
2016,12822,566580,661.0
2017,12822,569024,257.98
2019,12823,544155,306.0
2020,12823,544807,229.5
2021,12823,548245,459.0
2022,12823,562434,229.5
2023,12823,568214,535.5
2024,12824,570646,397.12
2025,12826,538107,155.0
2026,12826,541574,212.72
2027,12826,542347,329.38
2028,12826,556681,114.91999999999999
2029,12826,568805,234.0
2030,12826,575682,279.5
2031,12826,581022,142.6
2033,12827,572907,217.75
2034,12827,574833,100.95
2035,12827,580438,111.45
2036,12828,562025,227.0
2037,12828,563743,111.2
2038,12828,565212,77.31
2039,12828,569577,245.8
2040,12828,580163,273.78000000000003
2041,12828,581005,83.62
2042,12829,538870,85.75
2043,12829,540420,167.3
2045,12830,557571,2221.84
2046,12830,559096,647.9200000000001
2047,12830,561671,1746.72
2048,12830,561672,587.52
2049,12830,566207,1210.3200000000002
2050,12830,574012,400.32000000000005
2052,12831,547366,215.05
2053,12832,565327,267.8
2054,12832,574881,115.23
2055,12833,560264,417.38
2056,12834,545346,312.38
2057,12836,542806,846.69
2058,12836,551855,814.71
2059,12836,561204,451.13
2060,12836,570677,497.83000000000004
2061,12837,557317,134.1
2062,12838,536415,390.79
2063,12838,574670,281.16
2064,12839,537648,402.61
2065,12839,539459,334.84000000000003
2066,12839,544937,348.26
2067,12839,554658,306.88
2068,12839,556229,304.48
2069,12839,559028,330.6
2070,12839,561806,322.4
2071,12839,563619,330.44
2072,12839,566035,413.58
2073,12839,568882,278.66
2074,12839,573078,387.8
2075,12839,576381,508.42
2076,12839,579131,566.76
2077,12839,581122,752.39
2080,12840,551269,843.22
2081,12840,552453,723.9
2082,12840,556304,572.8
2083,12840,560448,576.0
2086,12841,536859,294.25
2087,12841,537128,211.74
2088,12841,540348,224.11
2089,12841,541571,149.83
2090,12841,542631,123.95
2091,12841,543647,106.8
2092,12841,544109,112.45
2093,12841,544941,169.94
2094,12841,545874,76.9
2095,12841,547862,188.4
2096,12841,550138,156.05
2097,12841,551528,116.09
2098,12841,556477,184.88
2099,12841,558763,201.01999999999998
2100,12841,560261,176.01
2101,12841,562162,103.15
2102,12841,564439,115.34
2103,12841,566251,215.87
2104,12841,569641,191.60999999999999
2105,12841,571849,191.12
2106,12841,573001,122.62
2107,12841,577089,166.15
2108,12841,578791,123.28999999999999
2109,12841,580600,146.01
2110,12841,580601,5.0
2112,12842,543197,310.73
2113,12842,569147,808.26
2114,12843,547077,93.4
2115,12843,551623,214.15
2116,12843,552554,298.01
2117,12843,555691,444.45
2118,12843,556906,306.1
2119,12843,558070,20.4
2120,12843,558756,294.3
2121,12843,569634,9.95
2123,12844,561967,174.88
2124,12844,575628,151.08
2125,12845,544662,65.09
2126,12845,546462,208.79999999999998
2127,12845,546724,6.7
2128,12845,546853,73.5
2129,12847,577034,843.64
2130,12849,546742,668.8499999999999
2131,12849,575085,341.44
2132,12851,565426,131.81
2133,12852,544338,299.75
2135,12853,542431,410.95
2136,12853,550124,322.15000000000003
2137,12853,550126,129.5
2138,12853,561595,867.8
2139,12853,561597,103.6
2140,12853,561599,47.7
2144,12854,542105,373.2
2145,12854,549844,420.46999999999997
2146,12854,567805,505.88
